domain,url,html_file
harvard.edu,https://www.harvard.edu/?fbclid=IwAR3djB_5nGwOa5AdLNvHCzdpmxsqsItlSvs50Z-Wp6nOVKmSCBt-uPKUshU,data/raw/legit/www.harvard.edu_71ea4734.html
harvard.edu,https://www.harvard.edu/?ref=blackdollarmag.com,data/raw/legit/www.harvard.edu_4b174535.html
justhost.ru,http://justhost.ru,data/raw/legit/justhost.ru_4490bed7.html
justhost.ru,https://justhost.ru/billing/renew,data/raw/legit/justhost.ru_262b79fc.html
justhost.ru,https://justhost.ru/en,data/raw/legit/justhost.ru_37bab792.html
rat.xxx,https://www.rat.xxx/latest-updates/616/,data/raw/legit/www.rat.xxx_752da4ad.html
rat.xxx,https://www.rat.xxx/models/jazmin-luv/,data/raw/legit/www.rat.xxx_3b64bb25.html
rat.xxx,https://www.rat.xxx/models/jolee-love/,data/raw/legit/www.rat.xxx_f0a1d095.html
teacherspayteachers.com,https://www.teacherspayteachers.com/robots.txt,data/raw/legit/www.teacherspayteachers.com_fbcb321e.html
teacherspayteachers.com,https://www.teacherspayteachers.com:443/robots.txt,data/raw/legit/www.teacherspayteachers.com_443_4f7679de.html
teacherspayteachers.com,https://blog.teacherspayteachers.com/10-tpt-digital-activities-for-grades-6-12/,data/raw/legit/blog.teacherspayteachers.com_e11564ed.html
ucalgary.ca,https://www.ucalgary.ca/,data/raw/legit/www.ucalgary.ca_fc1e42e6.html
ucalgary.ca,https://www.ucalgary.ca??????/,data/raw/legit/www.ucalgary.ca_f4ddafcb.html
ucalgary.ca,https://www.ucalgary.ca/?ref=digitvibe.com,data/raw/legit/www.ucalgary.ca_aa60b8fe.html
ilfattoquotidiano.it,https://www.ilfattoquotidiano.it:443/,data/raw/legit/www.ilfattoquotidiano.it_443_5dca2ae6.html
ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/,data/raw/legit/www.ilfattoquotidiano.it_29f4a20b.html
ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/1/,data/raw/legit/www.ilfattoquotidiano.it_ac48e03c.html
icloud-content.com,https://cvws.icloud-content.com/robots.txt,data/raw/legit/cvws.icloud-content.com_27ea1ecd.html
umd.edu,http://www.umd.edu/,data/raw/legit/www.umd.edu_beb04008.html
umd.edu,https://umd.edu/4maryland,data/raw/legit/umd.edu_546c03cb.html
umd.edu,https://umd.edu/4Maryland,data/raw/legit/umd.edu_0d916523.html
telegram.me,https://www.telegram.me/%20KurdPressCom,data/raw/legit/www.telegram.me_ff5b3f61.html
telegram.me,https://www.telegram.me/+989382240951,data/raw/legit/www.telegram.me_e57ef1a5.html
telegram.me,https://www.telegram.me/+B9AQ0mChlkVmYjZl,data/raw/legit/www.telegram.me_58e5be14.html
google.co.nz,https://www.google.co.nz,data/raw/legit/www.google.co.nz_d7d25d4c.html
google.co.nz,http://www.google.co.nz/addurl/?continue=/addurl,data/raw/legit/www.google.co.nz_90c87a25.html
google.co.nz,https://www.google.co.nz/ads/preferences/checkgoog?ac_tld=co.nz&continue=aHR0cHM6Ly9hZHNzZXR0aW5ncy5nb29nbGUuY28ubnovYW5vbnltb3Vz&hl=en,data/raw/legit/www.google.co.nz_dfc034f2.html
dondominio.com,https://dondominio.com/,data/raw/legit/dondominio.com_5f6ab91f.html
dondominio.com,https://www.dondominio.com/?utm_source=blog.dondominio.com&utm_medium=post&utm_campaign=DD-ES-Blog%20DonDominio&_x-c=107&_x-f=383&utm_content=CrearWeb,data/raw/legit/www.dondominio.com_d2fac1bf.html
dondominio.com,https://www.dondominio.com/?utm_source=blog.dondominio.com&utm_medium=blog&utm_campaign=DD-ES-Blog-DonDominio&_x-c=107&_x-f=383&utm_content=elegir_nombre_dominio_eCommerce,data/raw/legit/www.dondominio.com_f8162aa3.html
fivem.net,https://fivem.net/,data/raw/legit/fivem.net_e19bf77d.html
fivem.net,https://cookbook.fivem.net/,data/raw/legit/cookbook.fivem.net_e4e00e0a.html
fivem.net,https://cookbook.fivem.net/2019/06/23/lua-support-for-compile-time-jenkins-hashes/,data/raw/legit/cookbook.fivem.net_2e8d0a64.html
hankyung.com,https://www.hankyung.com,data/raw/legit/www.hankyung.com_753eb336.html
hankyung.com,https://www.hankyung.com?aid=201701020995a,data/raw/legit/www.hankyung.com_699140a5.html
hankyung.com,https://www.hankyung.com?aid=2018020975781,data/raw/legit/www.hankyung.com_480bd595.html
outlookindia.com,https://www.outlookindia.com/,data/raw/legit/www.outlookindia.com_b76d0696.html
outlookindia.com,https://www.outlookindia.com/about-us/,data/raw/legit/www.outlookindia.com_da8631b1.html
outlookindia.com,https://www.outlookindia.com/admin/web/outlookindia.com/website/story/india-news-rampant-elephant-deaths-in-jaipur-owners-claim-inactivity-due-to-covid-19-as-reason/360174,data/raw/legit/www.outlookindia.com_f65dce9e.html
kurir.rs,https://www.kurir.rs/,data/raw/legit/www.kurir.rs_a80f26d5.html
kurir.rs,https://www.kurir.rs/amp/358075/fajzer-podmicivao-i-srpske-lekare,data/raw/legit/www.kurir.rs_ffa65fc1.html
kurir.rs,https://www.kurir.rs/amp/3682325/neobicno-otkrice-nasine-sonde-u-atmosferi-venere-zabelezen-radio-signal-video,data/raw/legit/www.kurir.rs_396aa1d3.html
google.com.tr,http://google.com.tr/,data/raw/legit/google.com.tr_34bae265.html
google.com.tr,https://www.google.com.tr/?hl=tr,data/raw/legit/www.google.com.tr_0d930b3e.html
google.com.tr,http://www.google.com.tr/about/careers/locations/mountain-view/,data/raw/legit/www.google.com.tr_328d65c8.html
tenable.com,https://www.tenable.com/,data/raw/legit/www.tenable.com_f886107d.html
tenable.com,https://www.tenable.com/4917.html,data/raw/legit/www.tenable.com_8cc32751.html
tenable.com,https://www.tenable.com/6620.html,data/raw/legit/www.tenable.com_2666d27d.html
adblockplus.org,https://adblockplus.org/,data/raw/legit/adblockplus.org_e1e23be5.html
adblockplus.org,https://adblockplus.org/?ref=europeanbitcoiners.com,data/raw/legit/adblockplus.org_4f53b873.html
adblockplus.org,https://adblockplus.org/?ref=learn.umh.app,data/raw/legit/adblockplus.org_bba94dba.html
coca-cola.com,http://www.coca-cola.com/,data/raw/legit/www.coca-cola.com_7c5c9baa.html
coca-cola.com,https://www.coca-cola.com/?,data/raw/legit/www.coca-cola.com_23c6f562.html
coca-cola.com,https://www2.coca-cola.com/,data/raw/legit/www2.coca-cola.com_7ee88dbc.html
instacart.com,https://www.instacart.com/,data/raw/legit/www.instacart.com_484050d1.html
instacart.com,https://www.instacart.com:443/,data/raw/legit/www.instacart.com_443_e36b93f8.html
instacart.com,https://www.instacart.com/?code=ADRIANNEP174&referral_redemption_link_fix_enabled=true&referral_tiered_messaging_enabled=true&referral_web_link_enabled=true&utm_campaign=off1&utm_content=referrals_page_3&utm_medium=web&utm_source=instacart_referral&utm_term=copy&%24original_url=open%3Fcode%3DADRIANNEP174%26referral_redemption_link_fix_enabled%3Dtrue%26referral_tiered_messaging_enabled%3Dtrue%26referral_web_link_enabled%3Dtrue%26utm_campaign%3Doff1%26utm_content%3Dreferrals_page_3%26utm_medium%3Dweb%26utm_source%3Dinstacart_referral%26utm_term%3Dcopy&%24deeplink_path=open%3Fcode%3DADRIANNEP174%26referral_redemption_link_fix_enabled%3Dtrue%26referral_tiered_messaging_enabled%3Dtrue%26referral_web_link_enabled%3Dtrue%26utm_campaign%3Doff1%26utm_content%3Dreferrals_page_3%26utm_medium%3Dweb%26utm_source%3Dinstacart_referral%26utm_term%3Dcopy&%24android_deeplink_path=open%3Fcode%3DADRIANNEP174%26referral_redemption_link_fix_enabled%3Dtrue%26referral_tiered_messaging_enabled%3Dtrue%26referral_web_link_enabled%3Dtrue%26utm_campaign%3Doff1%26utm_content%3Dreferrals_page_3%26utm_medium%3Dweb%26utm_source%3Dinstacart_referral%26utm_term%3Dcopy&_branch_match_id=link-1015322000464350933&_branch_referrer=H4sIAAAAAAAAA%2B2T0WrDMAxFv8Z7TGhSNhiMEUgLeyllP2BUW0lMY1vYCun%2Bfk6XdBtjYx8Q8NP1vbJ0sDpmio95blxkUBA4A6KsN%2B6cB2wwBOjjsyi2PpjWOOjlEPonT%2BhEuVdeoyjrqn59qQ6H3XHzsBXF%2FRKTATVaYuOdnOrJxlwkOjj1qFOKw4Bf3WwwBaTFGCG91P5hHfH0UfGHZWArFVgC06YGa980m0X1jtFxEm9jSYIWZTkbLGoz2HSfqs9S9ENQ04Q3OHIJzw7GMEWUp7e7BEkj0rUxAu5WSr9QAqeDN1qutP73p%2BKZPV33rpuWVZSVKPbpjOOYfa6t8naSV4LfCL4DZUAG8d8EAAA%3D,data/raw/legit/www.instacart.com_8e050d0c.html
priceoye.pk,https://priceoye.pk,data/raw/legit/priceoye.pk_a3509479.html
priceoye.pk,https://priceoye.pk/ac,data/raw/legit/priceoye.pk_b8b56f2f.html
priceoye.pk,https://priceoye.pk/ac/changhongruba/changhong-ruba-1-0-ton-inverter-series-sdc12cw,data/raw/legit/priceoye.pk_0d09d547.html
absher.sa,https://www.absher.sa/awareness,data/raw/legit/www.absher.sa_aefe5a36.html
absher.sa,https://www.absher.sa/portal,data/raw/legit/www.absher.sa_14f61f4c.html
absher.sa,https://www.absher.sa/portal/landing.html,data/raw/legit/www.absher.sa_d1871812.html
farpost.ru,https://farpost.ru/,data/raw/legit/farpost.ru_5f8b8fec.html
farpost.ru,https://www.farpost.ru/11516901.html,data/raw/legit/www.farpost.ru_79f08def.html
farpost.ru,https://www.farpost.ru/adygeisk/,data/raw/legit/www.farpost.ru_f1c2550e.html
ghostery.com,https://www.ghostery.com/,data/raw/legit/www.ghostery.com_b998d701.html
ghostery.com,https://www.ghostery.com:443/,data/raw/legit/www.ghostery.com_443_f15a3511.html
ghostery.com,https://www.ghostery.com/?__hstc=59330354.b71d3b1dbc257acf23fb1f05f497d539.1527585598853.1527585598853.1527585598853.1&__hssc=59330354.1.1527585598854&__hsfp=687515710,data/raw/legit/www.ghostery.com_9b6b44a3.html
cri.cn,https://cri.cn/,data/raw/legit/cri.cn_28f343b4.html
cri.cn,http://www.cri.cn/2021/07/27/467c4bf9-dc88-8180-bfc4-b3639bf63cf0.html,data/raw/legit/www.cri.cn_16f14901.html
cri.cn,https://www.cri.cn/2021/11/24/179864c2-d63e-7071-dc58-bb5ce7eb29c9.html,data/raw/legit/www.cri.cn_87689304.html
louisvuitton.com,http://www.louisvuitton.com/,data/raw/legit/www.louisvuitton.com_92634292.html
louisvuitton.com,http://www.louisvuitton.com?page=about,data/raw/legit/www.louisvuitton.com_c22e9fbe.html
louisvuitton.com,https://www.louisvuitton.com/?page=about,data/raw/legit/www.louisvuitton.com_185d8523.html
zenodo.org,https://zenodo.org/,data/raw/legit/zenodo.org_2a4a7cdb.html
zenodo.org,https://zenodo.org/?ref=blog.akasha.org,data/raw/legit/zenodo.org_0fed3b09.html
zenodo.org,https://zenodo.org/badge/latestdoi/100978874,data/raw/legit/zenodo.org_dfbc4214.html
inleed.net,http://inleed.net/,data/raw/legit/inleed.net_9821ac3e.html
inleed.net,https://login.inleed.net/domains,data/raw/legit/login.inleed.net_85692528.html
inleed.net,https://login.inleed.net/forgot-password,data/raw/legit/login.inleed.net_6bc36aba.html
prodoctorov.ru,https://prodoctorov.ru/,data/raw/legit/prodoctorov.ru_1f5ddde5.html
prodoctorov.ru,https://prodoctorov.ru/?utm_source=SMI&utm_medium=referral&utm_campaign=life,data/raw/legit/prodoctorov.ru_487b0445.html
prodoctorov.ru,https://prodoctorov.ru/abakan/vrach/658459-fateev/,data/raw/legit/prodoctorov.ru_31888209.html
boe.es,https://www.boe.es/,data/raw/legit/www.boe.es_19eb325e.html
boe.es,https://www.boe.es/alertas/,data/raw/legit/www.boe.es_eed36916.html
boe.es,https://www.boe.es/alertas/alerta.php?tipo=PER*,data/raw/legit/www.boe.es_f149163d.html
pch.com,https://pch.com/games,data/raw/legit/pch.com_eca9cf76.html
pch.com,https://pch.com/games?tsrc=pchgames_blog&tsrc2=big-check_none_20190325_1200AM_1062,data/raw/legit/pch.com_cf94c5eb.html
pch.com,https://pch.com/games?tsrc=pchgames_blog&tsrc2=pch-prize-winners_none_20170811_1200AM_228,data/raw/legit/pch.com_72260ae6.html
chimpstatic.com,https://chimpstatic.com/,data/raw/legit/chimpstatic.com_789047c7.html
discovermagazine.com,https://www.discovermagazine.com/,data/raw/legit/www.discovermagazine.com_0f812b5c.html
discovermagazine.com,https://www.discovermagazine.com:443/,data/raw/legit/www.discovermagazine.com_443_ce6a1448.html
discovermagazine.com,http://discovermagazine.com/1997/may/lookingforlifein1124,data/raw/legit/discovermagazine.com_c491a3d0.html
google.gr,https://www.google.gr,data/raw/legit/www.google.gr_ef286af3.html
google.gr,http://www.google.gr/addurl/?continue=/addurl,data/raw/legit/www.google.gr_4666de41.html
google.gr,https://www.google.gr/advanced_image_search?hl=el-US&authuser=0,data/raw/legit/www.google.gr_7cd56ed6.html
xiaoyi.com,https://www.xiaoyi.com,data/raw/legit/www.xiaoyi.com_797be914.html
xiaoyi.com,http://www.xiaoyi.com/aishop/Home/Index/form,data/raw/legit/www.xiaoyi.com_35e2680b.html
xiaoyi.com,http://www.xiaoyi.com/aishop/Home/index/hardware/cid/49,data/raw/legit/www.xiaoyi.com_72d95c42.html
carfax.com,https://www.carfax.com,data/raw/legit/www.carfax.com_1ab04d80.html
carfax.com,https://carfax.com/account/,data/raw/legit/carfax.com_200520fe.html
carfax.com,https://www.carfax.com/blog/0-apr-car-deals,data/raw/legit/www.carfax.com_c95969ae.html
hubspot.net,https://cdn1.hubspot.net/hubfs/20741602/Success%20Stories/Searchlight-SuccessStory-Snapdocs.pdf,data/raw/legit/cdn1.hubspot.net_49100e56.html
hubspot.net,https://cdn1.hubspot.net/hubfs/22087603/The%20best%20type%20of%20video%20for%20your%20business%20guide%20-%20Stepney%20Studios.pdf,data/raw/legit/cdn1.hubspot.net_55eab70e.html
hubspot.net,https://cdn1.hubspot.net/hubfs/4979575/ebooks/ECI%20Content%20ESG%20WhitePaper%20March%202021.pdf,data/raw/legit/cdn1.hubspot.net_1e9abd33.html
usps.com,https://www.usps.com/,data/raw/legit/www.usps.com_e7be77a0.html
usps.com,https://www.usps.com/?_gl=1*1u93u1l*_ga*MTM0OTUyNzk2Mi4xNjQyNjQ5NDM3*_ga_3NXP3C8S9V*MTY0MzM1NDAxNy41LjEuMTY0MzM1NDgwMS4w,data/raw/legit/www.usps.com_0d8f700e.html
usps.com,https://www.usps.com/?icid=faq_helpwithmyorder_orderstatus_uspshere_53018_Helpcenter_blank,data/raw/legit/www.usps.com_148785cd.html
fao.org,http://www.fao.org/,data/raw/legit/www.fao.org_835a1f0e.html
fao.org,https://www.fao.org/?,data/raw/legit/www.fao.org_d44bcbbc.html
fao.org,https://www.fao.org/2019-ncov/ar,data/raw/legit/www.fao.org_5ac89880.html
battwo.com,https://battwo.com/,data/raw/legit/battwo.com_869a31b8.html
battwo.com,https://battwo.com/batolists,data/raw/legit/battwo.com_ccf9e4a3.html
battwo.com,https://battwo.com/browse?langs=en,data/raw/legit/battwo.com_2e3a2fcd.html
infoworld.com,https://www.infoworld.com/robots.txt,data/raw/legit/www.infoworld.com_7f402e6c.html
infoworld.com,https://cmpv2.infoworld.com/robots.txt,data/raw/legit/cmpv2.infoworld.com_ce71d0e2.html
infoworld.com,https://edt.infoworld.com/robots.txt,data/raw/legit/edt.infoworld.com_93634c2d.html
fuckmoral.com,https://fuckmoral.com/,data/raw/legit/fuckmoral.com_c1b469bd.html
fuckmoral.com,https://fuckmoral.com/ar/,data/raw/legit/fuckmoral.com_c6c7fa58.html
fuckmoral.com,https://fuckmoral.com/az/,data/raw/legit/fuckmoral.com_d4e51ec2.html
abplive.com,https://www.abplive.com/robots.txt,data/raw/legit/www.abplive.com_4ee4ac5a.html
abplive.com,https://api.abplive.com/robots.txt,data/raw/legit/api.abplive.com_cbd2bffd.html
abplive.com,https://bengali.abplive.com/robots.txt,data/raw/legit/bengali.abplive.com_6ed0ca36.html
xs4all.nl,https://www.xs4all.nl:443/,data/raw/legit/www.xs4all.nl_443_ad53ab93.html
xs4all.nl,https://www.xs4all.nl:443/?subject=informatie%20theorie%20examen/cursussen,data/raw/legit/www.xs4all.nl_443_4cb0761b.html
xs4all.nl,https://xs4all.nl/?subject=informatie%20theorie%20examen/cursussen,data/raw/legit/xs4all.nl_eed7fb66.html
bund.de,https://bund.de/robots.txt,data/raw/legit/bund.de_b0f681ef.html
bund.de,https://www.apasbafa.bund.de/robots.txt,data/raw/legit/www.apasbafa.bund.de_98a45a84.html
bund.de,http://ausweisapp.bund.de/,data/raw/legit/ausweisapp.bund.de_3402d5aa.html
miui.com,http://www.miui.com/a-393.html,data/raw/legit/www.miui.com_42c4c2c4.html
miui.com,http://www.miui.com/development.html,data/raw/legit/www.miui.com_f04939b0.html
miui.com,http://www.miui.com/download-2.html,data/raw/legit/www.miui.com_04c50a78.html
squirt.org,https://www.squirt.org,data/raw/legit/www.squirt.org_6b932ec4.html
squirt.org,https://www.squirt.org/about/privacy,data/raw/legit/www.squirt.org_4fb37577.html
squirt.org,https://www.squirt.org/at/niederoesterreich/baden,data/raw/legit/www.squirt.org_61fb4e5a.html
getrushapp.com,http://getrushapp.com/,data/raw/legit/getrushapp.com_9b1c1cd1.html
getrushapp.com,https://www.getrushapp.com/?utm_medium=paid%20advertising&%243p=a_admitad&~click_id=9c012a80c6b160797ae78bfa5f736c82&~secondary_publisher=389479&_branch_match_id=943063962541989879&_branch_referrer=H4sIAAAAAAAAAxXKSw6DIBAA0NPYpSBaBpqQbtp00XgGM3wMKLUTwYW3b%2FrWL9ZK5cbYfpRoz5jW0CJRm9O2suXdDfQYX%2BNi740YejI4of%2Bkiv7SwNPl5NYpeaMd7wQq7qTtJAcNGEDZGa8z9NIp8c8luO%2FmcT8nOmxOJYbd9EoPoH9VzxYzggAAAA%3D%3D,data/raw/legit/www.getrushapp.com_0ec6933e.html
getrushapp.com,https://www.getrushapp.com/?utm_source=RAF&utm_campaign=RAF-CASH&utm_medium=sharing&_branch_match_id=1186607833684616329&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXLyotzkiqzMjMTtVLLCjQy8nMy9YPCEwPzU4tNDXJSgIAATDtUScAAAA%3D,data/raw/legit/www.getrushapp.com_02d89012.html
cdbaby.com,https://cdbaby.com/,data/raw/legit/cdbaby.com_4e9f718b.html
cdbaby.com,https://cdbaby.com/#05,data/raw/legit/cdbaby.com_32e1c81e.html
cdbaby.com,https://cdbaby.com/?_ga=2.72535315.1623454444.1580453861-1704045400.1580453861,data/raw/legit/cdbaby.com_2cda4ffe.html
telefonica.de,https://www.telefonica.de/,data/raw/legit/www.telefonica.de_ab793b07.html
telefonica.de,https://www.telefonica.de/2012/11/information-zur-diskussion-rund-um-das-produkt-smart-step/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+TelefonicaGermanyBlog+%28Telef%C3%B3nica+Germany+Blog%29,data/raw/legit/www.telefonica.de_d6e79a95.html
telefonica.de,https://www.telefonica.de/2013/01/verantwortung-fur-die-energienutzung-der-zukunft/,data/raw/legit/www.telefonica.de_3888bba6.html
focus-news.net,https://focus-news.net/,data/raw/legit/focus-news.net_43d8fa41.html
focus-news.net,https://www.focus-news.net/?action=news&id=2077508,data/raw/legit/www.focus-news.net_6dda0655.html
focus-news.net,https://www.focus-news.net/?action=news&id=2794429,data/raw/legit/www.focus-news.net_8647c50a.html
google.es,https://www.google.es/,data/raw/legit/www.google.es_d3ba7b03.html
google.es,http://WWW.GOOGLE.ES,data/raw/legit/WWW.GOOGLE.ES_790acb2e.html
google.es,http://Google.es,data/raw/legit/Google.es_3503f816.html
ig.com.br,https://www.ig.com.br,data/raw/legit/www.ig.com.br_4d6d673c.html
ig.com.br,http://www.ig.com.br?/417501-418000/417926/417926_1.html,data/raw/legit/www.ig.com.br_392ba7ca.html
ig.com.br,https://www.ig.com.br/?/417501-418000/417926/417926_1.html,data/raw/legit/www.ig.com.br_f1032838.html
auone.jp,https://www.anshinnavi.auone.jp/robots.txt,data/raw/legit/www.anshinnavi.auone.jp_715c5b35.html
auone.jp,https://www.anshinnavi.auone.jp/static/product/sptop/index.html,data/raw/legit/www.anshinnavi.auone.jp_327696f7.html
auone.jp,https://www.anshinnavi.auone.jp/static/product/sptop/index.html?utm_medium=kantan&utm_source=kddi&utm_campaign=kantan_tsukaeru,data/raw/legit/www.anshinnavi.auone.jp_0eeeb8aa.html
futbol-11.com,https://futbol-11.com/,data/raw/legit/futbol-11.com_b4009257.html
dispatch.com,https://www.dispatch.com/robots.txt,data/raw/legit/www.dispatch.com_358e7143.html
dispatch.com,https://account.dispatch.com/robots.txt,data/raw/legit/account.dispatch.com_4843f3da.html
dispatch.com,https://amp.dispatch.com/amp/23748612007,data/raw/legit/amp.dispatch.com_a786cbb1.html
tomtom.com,https://www.tomtom.com/,data/raw/legit/www.tomtom.com_32926a3b.html
tomtom.com,https://www.tomtom.com/?Lid=1&selector=true,data/raw/legit/www.tomtom.com_64a1b66d.html
tomtom.com,https://www.tomtom.com/?Lid=2&selector=true&TT=7a1281a3%3Ababa37bd%3A00000000%3A00000000%3A00000000%3A00000000%3As38prutnn57ppam3dhje56qa35,data/raw/legit/www.tomtom.com_f6b794a8.html
digitallocker.gov.in,http://support.digitallocker.gov.in/,data/raw/legit/support.digitallocker.gov.in_566a0fbe.html
digitallocker.gov.in,https://support.digitallocker.gov.in/open,data/raw/legit/support.digitallocker.gov.in_5e54571c.html
digitallocker.gov.in,http://support.digitallocker.gov.in/robots.txt,data/raw/legit/support.digitallocker.gov.in_c47769b8.html
washington.edu,https://washington.edu/,data/raw/legit/washington.edu_2293009d.html
washington.edu,http://www.washington.edu/?_gl=1*1x4rf1v*_ga*MTk4NTM1MTY0MC4xNjc1NjcyODM4*_ga_3T65WK0BM8*MTY3NTY3MjgzNy4xLjEuMTY3NTY3Mjg4NC4wLjAuMA..,data/raw/legit/www.washington.edu_cf4101f2.html
washington.edu,http://www.washington.edu/?_gl=1*xids5v*_ga*MTgxMzQ3MjQ2My4xNzA2NjkzMTUy*_ga_3T65WK0BM8*MTcwNzczMjgyMy4yLjEuMTcwNzczMzI3NC4wLjAuMA..*_ga_JLHM9WH4JV*MTcwNzczMjgyNC4yLjEuMTcwNzczMzI3NC4wLjAuMA..,data/raw/legit/www.washington.edu_48d9d09d.html
joomla.org,http://www.joomla.org,data/raw/legit/www.joomla.org_dbad5e86.html
joomla.org,https://joomla.org/4/de,data/raw/legit/joomla.org_3c5362c4.html
joomla.org,https://www.joomla.org/4/pt-br/,data/raw/legit/www.joomla.org_4be78888.html
ctrls.in,https://ctrls.in/,data/raw/legit/ctrls.in_750ca5cf.html
ctrls.in,https://www.ctrls.in/beyond-it-infrastructure.php,data/raw/legit/www.ctrls.in_372c5fc8.html
ctrls.in,https://www.ctrls.in/blog/,data/raw/legit/www.ctrls.in_03e73667.html
naslovi.net,https://naslovi.net/,data/raw/legit/naslovi.net_c1a39ebe.html
naslovi.net,http://www.naslovi.net/2016-01-19/beta-video/beograd-dobija-pet-elektricnih-autobusa/17900602,data/raw/legit/www.naslovi.net_6aedba06.html
naslovi.net,https://naslovi.net/2016-01-29/kurir/video-u-sjenici-zima-traje-pola-godine-pogledajte-kako-izgleda-zivot-u-srpskom-sibiru/17988372,data/raw/legit/naslovi.net_44916e2e.html
gm.com,https://www.gm.com/robots.txt,data/raw/legit/www.gm.com_398e7fa4.html
gm.com,https://accessories.gm.com/adamschevrolet?bac=181385,data/raw/legit/accessories.gm.com_a43c4d93.html
gm.com,https://accessories.gm.com/allamericanchevroletmidland/search/1G1FB1RSXR0118562?bac=189801&cs%3Aa%3Ai=t3_card_cta_accessories&cs%3Arv=&cs%3As=gmps-midland,data/raw/legit/accessories.gm.com_b05a7020.html
gosuslugi.ru,https://www.gosuslugi.ru/,data/raw/legit/www.gosuslugi.ru_4e239bd0.html
gosuslugi.ru,https://www.gosuslugi.ru/10001/1%20,data/raw/legit/www.gosuslugi.ru_1bb4cba2.html
gosuslugi.ru,https://www.gosuslugi.ru/100025/1/info,data/raw/legit/www.gosuslugi.ru_e53a70fa.html
xxxvideo.link,https://xxxvideo.link/,data/raw/legit/xxxvideo.link_a0788e6d.html
xxxvideo.link,https://xxxvideo.link/ar/vu/asian-girl-sucking-and-fucking-outdoor-park.html?lang=ar,data/raw/legit/xxxvideo.link_1f01b295.html
xxxvideo.link,https://xxxvideo.link/ar/vu/cute-indian-lover-romance-562495.html?lang=ar,data/raw/legit/xxxvideo.link_5ebbc9bd.html
test-ipv6.com,http://test-ipv6.com/,data/raw/legit/test-ipv6.com_c978a45f.html
test-ipv6.com,http://test-ipv6.com/?utm_source=no-ip&utm_medium=blog&utm_campaign=world_ipv6,data/raw/legit/test-ipv6.com_7d0da617.html
test-ipv6.com,https://www.test-ipv6.com/attributions.html,data/raw/legit/www.test-ipv6.com_a8899766.html
disqus.com,https://disqus.com/,data/raw/legit/disqus.com_9e2dfdec.html
disqus.com,http://disqus.com/19682010/,data/raw/legit/disqus.com_bf23dcb3.html
disqus.com,http://disqus.com/2suthrn/,data/raw/legit/disqus.com_7a4831a2.html
yandex.ru,https://www.yandex.ru,data/raw/legit/www.yandex.ru_f845599b.html
yandex.ru,https://yandex.ru/#error:no_yandexuid_cookie,data/raw/legit/yandex.ru_1c467239.html
yandex.ru,http://uyrist74@yandex.ru,data/raw/legit/uyrist74@yandex.ru_414ff493.html
net-a-porter.com,https://www.net-a-porter.com/ar-ae/,data/raw/legit/www.net-a-porter.com_0880fb4a.html
infolinks.com,https://www.infolinks.com/,data/raw/legit/www.infolinks.com_cdedfda3.html
infolinks.com,https://www.infolinks.com/about-us/,data/raw/legit/www.infolinks.com_a5d18a25.html
infolinks.com,https://www.infolinks.com/adshop/?kid=adshop,data/raw/legit/www.infolinks.com_24358ba4.html
kde.org,https://kde.org/,data/raw/legit/kde.org_ea973095.html
kde.org,https://kde.org/?ref=learnlinuxnow.info,data/raw/legit/kde.org_0e23b36a.html
kde.org,https://www.kde.org/announcements/,data/raw/legit/www.kde.org_317e5fce.html
flashscore.ro,https://www.flashscore.ro/,data/raw/legit/www.flashscore.ro_5eb656af.html
flashscore.ro,https://www.flashscore.ro/?rd=livescore.ro,data/raw/legit/www.flashscore.ro_b9022435.html
flashscore.ro,https://www.flashscore.ro?rd=t.flashscore.ro,data/raw/legit/www.flashscore.ro_f7815ff1.html
bidease.com,https://bidease.com/,data/raw/legit/bidease.com_3b14b837.html
bidease.com,http://bidease.com/?utm_source=businessofapps&utm_medium=cpc&utm_campaign=kunluncasestudy,data/raw/legit/bidease.com_b0af5aeb.html
bidease.com,https://bidease.com/blog,data/raw/legit/bidease.com_e1b8b3af.html
cafebazaar.ir,https://cafebazaar.ir,data/raw/legit/cafebazaar.ir_45a4cd1b.html
cafebazaar.ir,https://cafebazaar.ir/about/?l=en,data/raw/legit/cafebazaar.ir_0ddd60a3.html
cafebazaar.ir,https://cafebazaar.ir/about?l=en,data/raw/legit/cafebazaar.ir_db8b2a79.html
monday.com,https://monday.com,data/raw/legit/monday.com_cd58ef1b.html
monday.com,https://monday.com/1/use-cases/project-management-software/,data/raw/legit/monday.com_177822f1.html
monday.com,https://monday.com/accessibility-statement,data/raw/legit/monday.com_bcf06e39.html
myntra.com,https://www.myntra.com,data/raw/legit/www.myntra.com_9b19145b.html
